method,p_value,statistic,effect_size,mutual_info,impact,n,f1_type,f2_type,outcome_type,feature_1,feature_2,outcome,significant,bonferroni,rank,cumulative_pct
anova,1.0,0.0,0.0,0.0006,-0.0,3000,num,cat,cat,TenureDays,CareerStage,SeniorityLevel,False,False,1501,100.00000000000028
anova,1.0,0.0,0.0,0.0123,-0.0,3000,num,cat,cat,TenureDays,PerfScore,SeniorityLevel,False,False,1502,100.00000000000028
anova,1.0,0.0,0.0,0.0006,-0.0,3000,num,cat,cat,TenureDays,CareerStage,PayZone_encoded,False,False,1503,100.00000000000028
anova,1.0,0.0,0.0,0.0123,-0.0,3000,num,cat,cat,TenureDays,PerfScore,PayZone_encoded,False,False,1504,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,IsIC,SpanOfControl,SeniorityLevel,False,False,1505,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,IsLongTenure,SeniorityLevel,False,False,1506,100.00000000000028
chi2,1.0,0.0,0.0,0.0056,-0.0,3000,cat,cat,cat,SpanOfControl,PerfScore,PerfScore,False,False,1507,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Region,PayZone_encoded,False,False,1508,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsIC,StartYear,PayZone_encoded,False,False,1509,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,DivisionGroup,PerfScore,False,False,1510,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,DivisionGroup,PayZone_encoded,False,False,1511,100.00000000000028
anova,1.0,0.0,0.0,0.6225,-0.0,3000,num,cat,cat,TenureDays,StartQuarter,PerfScore,False,False,1512,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,DivisionGroup,SeniorityLevel,False,False,1513,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Region,PerfScore,False,False,1514,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsIC,StartYear,PerfScore,False,False,1515,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,IntersectionalID,PerfScore,False,False,1516,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,JobFamily,PerfScore,False,False,1517,100.00000000000028
pearson,0.0,0.9999,0.9999,4.2697,0.0,3000,num,num,cat,TenureDays,TenureVsAvg,SeniorityLevel,True,True,1518,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,SpanOfControl,DeptGenderRatio,SeniorityLevel,False,False,1519,100.00000000000028
chi2,0.9925777502567924,0.005,0.0,0.0012,0.0,3000,cat,cat,cat,SpanOfControl,OrgLevel,PerfScore,False,False,1520,100.00000000000028
chi2,0.9943289983034074,0.0038,0.0,0.0012,0.0,3000,cat,cat,cat,SpanOfControl,OrgLevel,PayZone_encoded,False,False,1521,100.00000000000028
logistic,1.0,0.0,0.0,0.5598,-0.0,3000,num,num,cat,TenureDays,ExitYear,is_minority_dept,False,False,1522,100.00000000000028
anova,1.0,0.0,0.0,0.2024,-0.0,3000,cat,num,cat,IsIC,DeptGenderRatio,SeniorityLevel,False,False,1523,100.00000000000028
logistic,1.0,0.0,0.0,4.2697,-0.0,3000,num,num,cat,TenureDays,TenureVsAvg,is_terminated,False,False,1524,100.00000000000028
anova,1.0,0.0,0.0,0.0011,-0.0,3000,cat,num,cat,OrgLevel,DeptGenderRatio,PayZone_encoded,False,False,1525,100.00000000000028
anova,1.0,0.0,0.0,0.0011,-0.0,3000,cat,num,cat,OrgLevel,DeptGenderRatio,PerfScore,False,False,1526,100.00000000000028
chi2,0.9975359421754796,0.0025,0.0,0.0012,0.0,3000,cat,cat,cat,SpanOfControl,OrgLevel,is_minority_dept,False,False,1527,100.00000000000028
logistic,1.0,0.0,0.0,0.9419,-0.0,3000,num,num,cat,TenureDays,StartYear,is_minority_dept,False,False,1528,100.00000000000028
anova,1.0,0.0,0.0,0.6225,-0.0,3000,num,cat,cat,TenureDays,StartQuarter,PayZone_encoded,False,False,1529,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,SeniorityLevel,SeniorityLevel,False,False,1530,100.00000000000028
chi2,1.0,0.0,0.0,0.2077,-0.0,3000,cat,cat,cat,IsIC,IntersectionalID,SeniorityLevel,False,False,1531,100.00000000000028
anova,1.0,0.0,0.0,0.0167,-0.0,3000,cat,num,cat,SpanOfControl,ExitYear,SeniorityLevel,False,False,1532,100.00000000000028
anova,1.0,0.0,0.0,0.0179,-0.0,3000,cat,num,cat,IsIC,ExitYear,PerfScore,False,False,1533,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Generation,PayZone_encoded,False,False,1534,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsIC,StartYear,SeniorityLevel,False,False,1535,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,IntersectionalID,SeniorityLevel,False,False,1536,100.00000000000028
anova,1.0,0.0,0.0,0.0167,-0.0,3000,cat,num,cat,SpanOfControl,ExitYear,PayZone_encoded,False,False,1537,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,SeniorityLevel,PerfScore,False,False,1538,100.00000000000028
anova,1.0,0.0,0.0,0.0167,-0.0,3000,cat,num,cat,SpanOfControl,ExitYear,PerfScore,False,False,1539,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Generation,PerfScore,False,False,1540,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,IntersectionalID,PayZone_encoded,False,False,1541,100.00000000000028
anova,1.0,0.0,0.0,0.0011,-0.0,3000,cat,num,cat,OrgLevel,DeptGenderRatio,SeniorityLevel,False,False,1542,100.00000000000028
anova,1.0,0.0,0.0,0.1842,-0.0,3000,cat,num,cat,IsIC,DeptDiversityScore,SeniorityLevel,False,False,1543,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Generation,SeniorityLevel,False,False,1544,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,JobFamily,SeniorityLevel,False,False,1545,100.00000000000028
pearson,0.0,-0.843,0.7107,0.5598,0.0,3000,num,num,cat,TenureDays,ExitYear,PerfScore,True,True,1546,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,JobFamily,PayZone_encoded,False,False,1547,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,SpanOfControl,StartYear,SeniorityLevel,False,False,1548,100.00000000000028
logistic,1.0,0.0,0.0,0.9419,-0.0,3000,num,num,cat,TenureDays,StartYear,is_terminated,False,False,1549,100.00000000000028
logistic,1.0,0.0,0.0,0.5598,-0.0,3000,num,num,cat,TenureDays,ExitYear,is_terminated,False,False,1550,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,SeniorityLevel,PayZone_encoded,False,False,1551,100.00000000000028
anova,1.0,0.0,0.0,0.6225,-0.0,3000,num,cat,cat,TenureDays,StartQuarter,SeniorityLevel,False,False,1552,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,Region,SeniorityLevel,False,False,1553,100.00000000000028
logistic,1.0,0.0,0.0,0.0131,-0.0,3000,num,num,cat,Age,TenureYears,is_minority_dept,False,False,1554,100.00000000000028
chi2,0.0,1500.0,0.0,0.0223,0.0,3000,cat,cat,cat,GenderCode,DepartmentType,is_minority_dept,True,True,1555,100.00000000000028
logistic,1.0,0.0,0.0,0.0131,-0.0,3000,num,num,cat,Age,TenureYears,is_terminated,False,False,1556,100.00000000000028
anova,1.0,0.0,0.0,0.0207,-0.0,3000,num,cat,cat,DeptDiversityScore,PerfScore,SeniorityLevel,False,False,1557,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,Age,ExitYear,is_terminated,False,False,1558,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,StartQuarter,SeniorityLevel,False,False,1559,100.00000000000028
logistic,1.0,0.0,0.0,0.0016,-0.0,3000,num,num,cat,DeptDiversityScore,ExitYear,is_minority_dept,False,False,1560,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,StartQuarter,PayZone_encoded,False,False,1561,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,ExitQuarter,PerfScore,False,False,1562,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,ExitQuarter,PayZone_encoded,False,False,1563,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,ExitQuarter,SeniorityLevel,False,False,1564,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,StartQuarter,PerfScore,False,False,1565,100.00000000000028
anova,1.0,0.0,0.0,0.0207,-0.0,3000,num,cat,cat,DeptDiversityScore,PerfScore,PerfScore,False,False,1566,100.00000000000028
anova,1.0,0.0,0.0,0.0207,-0.0,3000,num,cat,cat,DeptDiversityScore,PerfScore,PayZone_encoded,False,False,1567,100.00000000000028
anova,1.0,0.0,0.0,0.0051,-0.0,3000,num,cat,cat,DeptDiversityScore,GenderCode,PerfScore,False,False,1568,100.00000000000028
logistic,1.0,0.0,0.0,0.0047,-0.0,3000,num,num,cat,Age,TenureDays,is_minority_dept,False,False,1569,100.00000000000028
anova,1.0,0.0,0.0,0.0051,-0.0,3000,num,cat,cat,DeptDiversityScore,GenderCode,PayZone_encoded,False,False,1570,100.00000000000028
anova,1.0,0.0,0.0,0.0008,-0.0,3000,num,cat,cat,TenureDays,GenderCode,SeniorityLevel,False,False,1571,100.00000000000028
chi2,1.0,0.0,0.0,0.0144,-0.0,3000,cat,cat,cat,IsExecutive,StartQuarter,SeniorityLevel,False,False,1572,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,TenureDays,RaceDesc,PerfScore,False,False,1573,100.00000000000028
chi2,0.0,578.5098,0.0,0.3833,0.0,3000,cat,cat,cat,SeniorityLevel,IsManager,PerfScore,True,True,1574,100.00000000000028
chi2,0.0,1211.4967,0.0,0.3833,0.0,3000,cat,cat,cat,SeniorityLevel,IsManager,is_minority_dept,True,True,1575,100.00000000000028
chi2,1.0,0.0,0.0,0.3833,-0.0,3000,cat,cat,cat,SeniorityLevel,IsManager,SeniorityLevel,False,False,1576,100.00000000000028
chi2,0.0,1500.0,0.0,0.5438,0.0,3000,cat,cat,cat,SeniorityLevel,IsIC,is_terminated,True,True,1577,100.00000000000028
chi2,0.0,741.4381,0.0,0.5438,0.0,3000,cat,cat,cat,SeniorityLevel,IsIC,PerfScore,True,True,1578,100.00000000000028
chi2,1.0,0.0,0.0,0.0098,-0.0,3000,cat,cat,cat,IsLongTenure,StartQuarter,is_minority_dept,False,False,1579,100.00000000000028
logistic,1.0,0.0,0.0,0.0016,-0.0,3000,num,num,cat,DeptDiversityScore,ExitYear,is_terminated,False,False,1580,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,StartQuarter,SeniorityLevel,False,False,1581,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,StartQuarter,PayZone_encoded,False,False,1582,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,StartQuarter,PerfScore,False,False,1583,100.00000000000028
anova,1.0,0.0,0.0,0.0433,-0.0,3000,num,cat,cat,Age,IntersectionalID,SeniorityLevel,False,False,1584,100.00000000000028
anova,1.0,0.0,0.0,0.0042,-0.0,3000,cat,num,cat,IntersectionalID,ExitYear,SeniorityLevel,False,False,1585,100.00000000000028
anova,1.0,0.0,0.0,0.0433,-0.0,3000,num,cat,cat,Age,IntersectionalID,PayZone_encoded,False,False,1586,100.00000000000028
anova,1.0,0.0,0.0,0.0433,-0.0,3000,num,cat,cat,Age,IntersectionalID,PerfScore,False,False,1587,100.00000000000028
chi2,1.0,0.0,0.0,0.0068,-0.0,3000,cat,cat,cat,IntersectionalID,PerfScore,PerfScore,False,False,1588,100.00000000000028
logistic,1.0,0.0,0.0,0.0428,-0.0,3000,num,num,cat,Age,DeptDiversityScore,is_minority_dept,False,False,1589,100.00000000000028
chi2,0.0,1500.0,0.0,0.6854,0.0,3000,cat,cat,cat,IntersectionalID,GenderCode,is_terminated,True,True,1590,100.00000000000028
chi2,0.0,750.0,0.0,0.6854,0.0,3000,cat,cat,cat,IntersectionalID,GenderCode,PerfScore,True,True,1591,100.00000000000028
logistic,1.0,0.0,0.0,0.0428,-0.0,3000,num,num,cat,Age,DeptDiversityScore,is_terminated,False,False,1592,100.00000000000028
chi2,0.0,1500.0,0.0,0.6854,0.0,3000,cat,cat,cat,IntersectionalID,GenderCode,is_minority_dept,True,True,1593,100.00000000000028
chi2,0.0,1000.0,0.0,0.6854,0.0,3000,cat,cat,cat,IntersectionalID,GenderCode,SeniorityLevel,True,True,1594,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptDiversityScore,RaceDesc,PerfScore,False,False,1595,100.00000000000028
logistic,1.0,0.0,0.0,0.0123,-0.0,3000,num,num,cat,Age,StartYear,is_minority_dept,False,False,1596,100.00000000000028
anova,1.0,0.0,0.0,0.0051,-0.0,3000,num,cat,cat,DeptDiversityScore,GenderCode,SeniorityLevel,False,False,1597,100.00000000000028
chi2,0.0,1500.0,0.0,0.0051,0.0,3000,num,cat,cat,DeptDiversityScore,GenderCode,is_minority_dept,True,True,1598,100.00000000000028
anova,1.0,0.0,0.0,1.0332,-0.0,3000,num,cat,cat,DeptDiversityScore,IntersectionalID,PerfScore,False,False,1599,100.00000000000028
anova,1.0,0.0,0.0,1.0332,-0.0,3000,num,cat,cat,DeptDiversityScore,IntersectionalID,PayZone_encoded,False,False,1600,100.00000000000028
chi2,0.0,7500.0,0.0,1.0332,0.0,3000,num,cat,cat,DeptDiversityScore,IntersectionalID,is_minority_dept,True,True,1601,100.00000000000028
anova,1.0,0.0,0.0,1.0332,-0.0,3000,num,cat,cat,DeptDiversityScore,IntersectionalID,SeniorityLevel,False,False,1602,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,DeptDiversityScore,StartYear,is_terminated,False,False,1603,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,DeptDiversityScore,StartYear,is_minority_dept,False,False,1604,100.00000000000028
chi2,0.0,1500.0,0.0,0.5438,0.0,3000,cat,cat,cat,SeniorityLevel,IsIC,is_minority_dept,True,True,1605,100.00000000000028
chi2,1.0,0.0,0.0,0.5438,-0.0,3000,cat,cat,cat,SeniorityLevel,IsIC,SeniorityLevel,False,False,1606,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,SeniorityLevel,SpanOfControl,SeniorityLevel,False,False,1607,100.00000000000028
chi2,1.0,0.0,0.0,0.0049,-0.0,3000,cat,cat,cat,IsLongTenure,PerfScore,PayZone_encoded,False,False,1608,100.00000000000028
chi2,0.0,1316.4316,0.0,0.6043,0.0,3000,cat,cat,cat,JobFamily,DepartmentType,SeniorityLevel,True,True,1609,100.00000000000028
chi2,1.0,0.0,0.0,0.0049,-0.0,3000,cat,cat,cat,IsLongTenure,PerfScore,PerfScore,False,False,1610,100.00000000000028
chi2,1.0,0.0,0.0,0.0049,-0.0,3000,cat,cat,cat,IsLongTenure,PerfScore,is_terminated,False,False,1611,100.00000000000028
chi2,1.0,0.0,0.0,0.0037,-0.0,3000,cat,cat,cat,IsLongTenure,ExitQuarter,SeniorityLevel,False,False,1612,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,SeniorityLevel,DivisionGroup,SeniorityLevel,False,False,1613,100.00000000000028
chi2,1.0,0.0,0.0,0.0037,-0.0,3000,cat,cat,cat,IsLongTenure,ExitQuarter,is_minority_dept,False,False,1614,100.00000000000028
chi2,1.0,0.0,0.0,0.0037,-0.0,3000,cat,cat,cat,IsLongTenure,ExitQuarter,PayZone_encoded,False,False,1615,100.00000000000028
chi2,1.0,0.0,0.0,0.0037,-0.0,3000,cat,cat,cat,IsLongTenure,ExitQuarter,PerfScore,False,False,1616,100.00000000000028
chi2,1.0,0.0,0.0,0.0037,-0.0,3000,cat,cat,cat,IsLongTenure,ExitQuarter,is_terminated,False,False,1617,100.00000000000028
chi2,1.0,0.0,0.0,0.1002,-0.0,3000,cat,cat,cat,SeniorityLevel,Region,SeniorityLevel,False,False,1618,100.00000000000028
anova,1.0,0.0,0.0,0.0182,-0.0,3000,cat,num,cat,IsLongTenure,ExitYear,SeniorityLevel,False,False,1619,100.00000000000028
chi2,1.0,0.0,0.0,0.0182,-0.0,3000,cat,num,cat,IsLongTenure,ExitYear,is_minority_dept,False,False,1620,100.00000000000028
anova,1.0,0.0,0.0,0.0182,-0.0,3000,cat,num,cat,IsLongTenure,ExitYear,PayZone_encoded,False,False,1621,100.00000000000028
anova,1.0,0.0,0.0,0.0182,-0.0,3000,cat,num,cat,IsLongTenure,ExitYear,PerfScore,False,False,1622,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,SeniorityLevel,Generation,SeniorityLevel,False,False,1623,100.00000000000028
chi2,0.0,1500.0,0.0,0.077,0.0,3000,cat,cat,cat,SeniorityLevel,IsExecutive,is_terminated,True,True,1624,100.00000000000028
chi2,0.0,590.25,0.0,0.077,0.0,3000,cat,cat,cat,SeniorityLevel,IsExecutive,PerfScore,True,True,1625,100.00000000000028
chi2,1.0,0.0,0.0,0.0182,-0.0,3000,cat,num,cat,IsLongTenure,ExitYear,is_terminated,False,False,1626,100.00000000000028
chi2,0.0,1500.0,0.0,0.077,0.0,3000,cat,cat,cat,SeniorityLevel,IsExecutive,is_minority_dept,True,True,1627,100.00000000000028
chi2,1.0,0.0,0.0,0.0076,-0.0,3000,cat,cat,cat,IsLongTenure,IntersectionalID,PayZone_encoded,False,False,1628,100.00000000000028
chi2,1.0,0.0,0.0,0.2237,-0.0,3000,cat,cat,cat,SeniorityLevel,IntersectionalID,SeniorityLevel,False,False,1629,100.00000000000028
chi2,0.0,2332.8066,0.0,0.6043,0.0,3000,cat,cat,cat,JobFamily,DepartmentType,is_minority_dept,True,True,1630,100.00000000000028
chi2,0.0,1070.4034,0.0,0.6043,0.0,3000,cat,cat,cat,JobFamily,DepartmentType,PerfScore,True,True,1631,100.00000000000028
chi2,1.0,0.0,0.0,0.0098,-0.0,3000,cat,cat,cat,IsLongTenure,StartQuarter,PayZone_encoded,False,False,1632,100.00000000000028
chi2,0.0,2099.0612,0.0,0.6043,0.0,3000,cat,cat,cat,JobFamily,DepartmentType,is_terminated,True,True,1633,100.00000000000028
chi2,1.0,0.0,0.0,0.0098,-0.0,3000,cat,cat,cat,IsLongTenure,StartQuarter,PerfScore,False,False,1634,100.00000000000028
chi2,1.0,0.0,0.0,0.0098,-0.0,3000,cat,cat,cat,IsLongTenure,StartQuarter,is_terminated,False,False,1635,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,StartYear,SeniorityLevel,False,False,1636,100.00000000000028
chi2,1.0,0.0,0.0,0.0027,-0.0,3000,cat,cat,cat,SeniorityLevel,OrgLevel,SeniorityLevel,False,False,1637,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,StartYear,is_minority_dept,False,False,1638,100.00000000000028
anova,1.0,0.0,0.0,0.1957,-0.0,3000,cat,num,cat,SeniorityLevel,DeptGenderRatio,PerfScore,False,False,1639,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,StartYear,PayZone_encoded,False,False,1640,100.00000000000028
anova,1.0,0.0,0.0,0.1957,-0.0,3000,cat,num,cat,SeniorityLevel,DeptGenderRatio,SeniorityLevel,False,False,1641,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,StartYear,PerfScore,False,False,1642,100.00000000000028
anova,1.0,0.0,0.0,0.1782,-0.0,3000,cat,num,cat,SeniorityLevel,DeptDiversityScore,PerfScore,False,False,1643,100.00000000000028
anova,1.0,0.0,0.0,0.1782,-0.0,3000,cat,num,cat,SeniorityLevel,DeptDiversityScore,PayZone_encoded,False,False,1644,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,num,cat,IsLongTenure,StartYear,is_terminated,False,False,1645,100.00000000000028
anova,1.0,0.0,0.0,0.1782,-0.0,3000,cat,num,cat,SeniorityLevel,DeptDiversityScore,SeniorityLevel,False,False,1646,100.00000000000028
chi2,1.0,0.0,0.0,0.0076,-0.0,3000,cat,cat,cat,IsLongTenure,IntersectionalID,SeniorityLevel,False,False,1647,100.00000000000028
chi2,1.0,0.0,0.0,0.0076,-0.0,3000,cat,cat,cat,IsLongTenure,IntersectionalID,is_minority_dept,False,False,1648,100.00000000000028
chi2,1.0,0.0,0.0,0.0098,-0.0,3000,cat,cat,cat,IsLongTenure,StartQuarter,SeniorityLevel,False,False,1649,100.00000000000028
chi2,0.0,1234.416,0.0,0.3833,0.0,3000,cat,cat,cat,SeniorityLevel,IsManager,is_terminated,True,True,1650,100.00000000000028
chi2,1.0,0.0,0.0,0.0076,-0.0,3000,cat,cat,cat,IsLongTenure,IntersectionalID,PerfScore,False,False,1651,100.00000000000028
chi2,1.0,0.0,0.0,0.077,-0.0,3000,cat,cat,cat,SeniorityLevel,IsExecutive,SeniorityLevel,False,False,1652,100.00000000000028
chi2,1.0,0.0,0.0,0.0049,-0.0,3000,cat,cat,cat,IsLongTenure,PerfScore,SeniorityLevel,False,False,1653,100.00000000000028
chi2,1.0,0.0,0.0,0.0049,-0.0,3000,cat,cat,cat,IsLongTenure,PerfScore,is_minority_dept,False,False,1654,100.00000000000028
chi2,0.0,7306.5,0.0,1.0332,0.0,3000,num,cat,cat,DeptDiversityScore,IntersectionalID,is_terminated,True,True,1655,100.00000000000028
anova,1.0,0.0,0.0,0.0042,-0.0,3000,cat,num,cat,IntersectionalID,ExitYear,PayZone_encoded,False,False,1656,100.00000000000028
logistic,1.0,0.0,0.0,0.0123,-0.0,3000,num,num,cat,Age,StartYear,is_terminated,False,False,1657,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,ExitYear,DepartmentType,PayZone_encoded,False,False,1658,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,ExitYear,DepartmentType,SeniorityLevel,False,False,1659,100.00000000000028
chi2,1.0,0.0,0.0,0.0,-0.0,3000,cat,cat,cat,ExitQuarter,PerfScore,PerfScore,False,False,1660,100.00000000000028
chi2,0.0,6000.0,0.0,1.6064,0.0,3000,cat,cat,cat,IntersectionalID,RaceDesc,is_minority_dept,True,True,1661,100.00000000000028
chi2,0.0,3000.0,0.0,1.6064,0.0,3000,cat,cat,cat,IntersectionalID,RaceDesc,PerfScore,True,True,1662,100.00000000000028
anova,1.0,0.0,0.0,0.0034,-0.0,3000,cat,num,cat,OrgLevel,ExitYear,PayZone_encoded,False,False,1663,100.00000000000028
anova,1.0,0.0,0.0,0.0302,-0.0,3000,num,cat,cat,DeptGenderRatio,PerfScore,PerfScore,False,False,1664,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,DeptGenderRatio,StartYear,is_minority_dept,False,False,1665,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptGenderRatio,StartQuarter,PerfScore,False,False,1666,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptGenderRatio,StartQuarter,PayZone_encoded,False,False,1667,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptGenderRatio,StartQuarter,SeniorityLevel,False,False,1668,100.00000000000028
logistic,1.0,0.0,0.0,0.0076,-0.0,3000,num,num,cat,DeptGenderRatio,ExitYear,is_terminated,False,False,1669,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,ExitQuarter,SeniorityLevel,False,False,1670,100.00000000000028
logistic,1.0,0.0,0.0,0.0076,-0.0,3000,num,num,cat,DeptGenderRatio,ExitYear,is_minority_dept,False,False,1671,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,ExitQuarter,PayZone_encoded,False,False,1672,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,ExitQuarter,PerfScore,False,False,1673,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptGenderRatio,ExitQuarter,PayZone_encoded,False,False,1674,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,DeptGenderRatio,ExitQuarter,SeniorityLevel,False,False,1675,100.00000000000028
anova,1.0,0.0,0.0,0.0302,-0.0,3000,num,cat,cat,DeptGenderRatio,PerfScore,PayZone_encoded,False,False,1676,100.00000000000028
anova,1.0,0.0,0.0,1.0502,-0.0,3000,num,cat,cat,DeptGenderRatio,IntersectionalID,SeniorityLevel,False,False,1677,100.00000000000028
anova,1.0,0.0,0.0,0.0302,-0.0,3000,num,cat,cat,DeptGenderRatio,PerfScore,SeniorityLevel,False,False,1678,100.00000000000028
logistic,1.0,0.0,0.0,0.0,-0.0,3000,num,num,cat,Age,ExitYear,is_minority_dept,False,False,1679,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,Age,DivisionGroup,SeniorityLevel,False,False,1680,100.00000000000028
anova,1.0,0.0,0.0,0.0,-0.0,3000,num,cat,cat,ExitYear,DepartmentType,PerfScore,False,False,1681,100.00000000000028
anova,1.0,0.0,0.0,0.005,-0.0,3000,num,cat,cat,DeptGenderRatio,GenderCode,PayZone_encoded,False,False,1682,100.00000000000028
anova,1.0,0.0,0.0,0.0307,-0.0,3000,num,cat,cat,Age,Region,PerfScore,False,False,1683,100.00000000000028
anova,1.0,0.0,0.0,0.0145,-0.0,3000,num,cat,cat,Age,SeniorityLevel,SeniorityLevel,False,False,1684,100.00000000000028
